"ID","date","shop","seller","listing","kerivoula_title","kerivoula_text","post_url","title","thumbnail_src","description","description_tbl","variations","bat_verify","kpicta_verify","bat_presentation","bat_part","other_product_type","reviewer_name","notes","image_urls","dataset","mean_price","individuals","part","format","bat","species"
"1319193509_2022-10-28",2022-10-28,"Etsy","seller_036","etsy_439",FALSE,FALSE,"https://www.etsy.com/listing/1319193509","Giant Taxidermy Mummified “Vampire” Bat - Zombie Bat - Real Mummy Bat - Real Mummy - Oddities and Curiosities",,"A real taxidermy bat with a black wood frame and a handmade printed background. This bat actually eats fruit, and is not of a “blood sucking” species. The use of “vampire” is purely aesthetic. Frame is about 12x12 inches! Ethically sourced!",,,"TRUE","FALSE","Frame","Entire_bat",,"Joanna","pteropodid","https://i.etsystatic.com/19879169/r/il/d50c1d/4272177537/il_794xN.4272177537_dp2y.jpg; 
https://i.etsystatic.com/19879169/r/il/8371f9/4224521286/il_794xN.4224521286_nvag.jpg; 
https://i.etsystatic.com/19879169/r/il/e40da1/4272177565/il_794xN.4272177565_1ozx.jpg; 
https://i.etsystatic.com/19879169/r/il/f16305/3571384974/il_794xN.3571384974_r11q.jpg",1,165,,"Entire bat","Frame","Bat","Other bat spp."
"1319872750_2022-10-28",2022-10-28,"Etsy","seller_095","etsy_440",TRUE,TRUE,"https://www.etsy.com/listing/1319872750","Bat In Small Coffin I (Real Bat Taxidermy | Kerivoula Picta | Gothic Decor | Dark Decor | Vampire Decor | Mummified Bat | Bat in Coffin)",,"Real bat specimen (Kerivoula Picta) lying inside a small black, hand painted, openable wooden coffin. The coffin interior is upholstered with black lace, and is adorned with a white wooden cross (lid interior) and dried flowers.  
  
 The dimensions posted are for the coffin closed. When fully open, its width is 5.25 inches.",,,"TRUE","TRUE","Coffin","Entire_bat",,"Joanna",,"https://i.etsystatic.com/36876850/r/il/39d466/4290614938/il_794xN.4290614938_hxnh.jpg; 
https://i.etsystatic.com/36876850/r/il/bac252/4290613658/il_794xN.4290613658_3b04.jpg; 
https://i.etsystatic.com/36876850/r/il/cdb444/4290613698/il_794xN.4290613698_e3sf.jpg; 
https://i.etsystatic.com/36876850/r/il/bbc094/4290613718/il_794xN.4290613718_t7zn.jpg; 
https://i.etsystatic.com/36876850/r/il/9df2a2/4290613688/il_794xN.4290613688_no3f.jpg; 
https://i.etsystatic.com/36876850/r/il/6dcded/4290613742/il_794xN.4290613742_jpw4.jpg; 
https://i.etsystatic.com/36876850/r/il/094a03/4338002047/il_794xN.4338002047_4h9e.jpg",1,58.5,1,"Entire bat","Coffin/Jar","Bat","K. picta"
"1320000368_2022-11-22",2022-11-22,"Etsy","seller_056","etsy_441",FALSE,FALSE,"https://www.etsy.com/listing/1320000368","Real Bat Hanging in a Wood Coffin Box Display Damask Fabric & Red Felt Genuine Taxidermy Bat Bone Art Vintage Gothic Macabre Oddity",,"~Spirit of Bat Wood Coffin Box/Genuine Bat~ 
  
 This very unique piece is beautifully macabre. It features a genuine hanging bat fully taxidermy in a wooden coffin box display. Inside is a vintage look pale greyish blue and white print fabric and behind the bat is red felt. The bat is removable. 
  
 Bat guides you with-perception, change, intuition, spiritual awareness, clear communications, illuminating truths, releasing old ways of thinking, facing your shadow self, mystic knowledge, spiritual navigation, dream work, prophecies, fortune, longevity, and more. Meditate with bat and unfold the mysteries you seek. 
  
 The overall measurements- 6"" x 3"" x 1 3/4"" 
 *This bat was legally harvested.",,,"TRUE","FALSE","Coffin","Entire_bat",,"JC","species:Cynopterus","https://i.etsystatic.com/18551022/r/il/cd8ab2/4366035677/il_794xN.4366035677_37iu.jpg; 
https://i.etsystatic.com/18551022/r/il/2cbf74/4366037839/il_794xN.4366037839_3v3i.jpg; 
https://i.etsystatic.com/18551022/r/il/4fb363/4318645262/il_794xN.4318645262_cqd7.jpg",2,60,,"Entire bat","Coffin/Jar","Bat","Other bat spp."
"1320527503_2022-12-30",2022-12-30,"Etsy","seller_059","etsy_442",FALSE,FALSE,"https://www.etsy.com/listing/1320527503","Custom Purple Taxidermy Bat Shadowbox - Gothic Home Decor - Halloween Gift - Halloween Decoration - Purple Damask",,"This listing is for ONE 6x8 taxidermy bat shadowbox with the fabric of your choosing.  After many years I have finally managed to compile *most* of my fabrics into color-coded listings with the best representation of color and pattern that I can accurately convey.  If you have any questions about the fabrics or would like to see more photos, please feel free to reach out to me as I have many photos in my archives.  Each shadowbox is carefully crafted by hand when you place your order.  Because they contain real specimens, no two will ever be exactly the same.  Please keep in mind that my fabric swatches are cut from the bolt at random, so the placement of the pattern may vary slightly from the swatches shown.  Each box comes with antique silver or brass metal corner embellishments (you choose).  If you're unsure of which one to choose, I would be happy to make a selection for you based on what I feel pairs best with your fabric.  I carry several different styles of corners, so while I will try to match what's in the photos, if I am out of stock you will receive a different but similar style.  My shadowboxes are guaranteed to make a wonderful addition to your gothic home decor, or perhaps the perfect gift for the curiosities and oddities collector :) 
  
 Note:  Fabric #3 is hand-dyed and may vary slightly in shade with each batch of dying.  Variation is minimal, but if this is an issue for you, please select one of the other fabrics. 
  
 BOX SIZE: INSIDE 5x7 inches, OUTSIDE 6x8 inches 
 BOX COLOR: BLACK 
 SPECIMEN: Cynopterus Brachyotis 
 FABRIC: YOU CHOOSE (Please reference by number) 
  
 If a fabric is not available in the dropdown menu, it is sold out.  Sold out fabrics typically are not restocked. 
  
 *** MADE TO ORDER *** 
 Please allow 3-5 days for your shadowbox to be assembled.   
  
 This item ships Priority Mail with insurance. 
  
 * Because of the handmade nature of this item there may be slight variations from piece to piece.  I take great pride in my work but please understand that minor blemishes or imperfections may be present in my work.  
  
 ••••••••••••••••••••••••••••••• 
  
 Where do my bats come from?  
  
 These bats are indigenous to Indonesia and inflict serious damage on many fruit crops. They are so numerous and considered huge pests to fruit farms, so the farmers set up nets around the fruit trees. The bats that die in the nets are given to someone who preserves and cleans them to sell as taxidermy specimens for income, which I in turn repurpose into a beautiful pieces of art for you :) All specimens are legal and come with permits. 
  
 Custom Purple Taxidermy Bat Shadowbox - Gothic Home Decor - Halloween Gift - Halloween Decoration - Purple Damask",,,"TRUE","FALSE","Frame","Entire_bat",,"JC","species:Cynopterus","https://i.etsystatic.com/5343700/r/il/33dde5/4230374036/il_794xN.4230374036_aufr.jpg; 
https://i.etsystatic.com/5343700/r/il/bd896a/2083390340/il_794xN.2083390340_gr3h.jpg; 
https://i.etsystatic.com/5343700/r/il/af9162/4278071903/il_794xN.4278071903_qdon.jpg; 
https://i.etsystatic.com/5343700/r/il/d66051/4278028775/il_794xN.4278028775_7h76.jpg; 
https://i.etsystatic.com/5343700/r/il/8563e3/4230370560/il_794xN.4230370560_k3fy.jpg; 
https://i.etsystatic.com/5343700/r/il/156270/4447631872/il_794xN.4447631872_pvrj.jpg",2,79,,"Entire bat","Frame","Bat","Other bat spp."
"1320536484_2022-10-28",2022-10-28,"Etsy","seller_095","etsy_443",FALSE,FALSE,"https://www.etsy.com/listing/1320536484","Bat In Small Coffin II (Real Bat Taxidermy | Rhinolophus Acuminatus | Gothic Decor | Dark Decor | Vampire Decor | Mummified Bat in Coffin)",,"Real bat specimen (Rhinolophus Acuminatus) lying inside a small black, hand painted, openable wooden coffin. The coffin interior is upholstered with fabric and black lace, and is adorned with a burgundy wooden cross (lid interior) and dried flowers.  
  
 The dimensions posted are for the coffin closed. When fully open, its width is 5.25 inches.",,,"TRUE","FALSE","Coffin","Entire_bat",,"Joanna","Hipposideros or Rhinolophus","https://i.etsystatic.com/36876850/r/il/f3511b/4340908967/il_794xN.4340908967_b73k.jpg; 
https://i.etsystatic.com/36876850/r/il/74c0ff/4340906647/il_794xN.4340906647_rjoh.jpg; 
https://i.etsystatic.com/36876850/r/il/67eb26/4340906667/il_794xN.4340906667_wipn.jpg; 
https://i.etsystatic.com/36876850/r/il/2a3a14/4293520166/il_794xN.4293520166_aaok.jpg; 
https://i.etsystatic.com/36876850/r/il/74224d/4340906657/il_794xN.4340906657_26b1.jpg; 
https://i.etsystatic.com/36876850/r/il/11859d/4340906653/il_794xN.4340906653_2x3t.jpg",1,58.2857142857143,,"Entire bat","Coffin/Jar","Bat","Other bat spp."
"1320562322_2022-12-30",2022-12-30,"Etsy","seller_095","etsy_444",FALSE,FALSE,"https://www.etsy.com/listing/1320562322","Children Of The Night (Real Bat Taxidermy | Hipposideros Larvatus | Tylonycteris Robustula | Bat Decor | Gothic Decor | Vampire Decor)",,"Behold... The Children of the Night! 
  
 This delicate and elegant piece features two Real Bat specimens. At the top, a hanging Hipposideros Larvatus mounted on a wooden black coffin. At the bottom, a spread wings Tylonycteris Robustula mounted on an inner black frame adorned with lace. The bats are set inside a beautiful black, hand painted, vintage style wooden frame, which is upholstered with a velvety burgundy fabric.",,,"TRUE","FALSE","Frame","Entire_bat",,"JC","species:Rhinolophus_AND_Tylonycteris","https://i.etsystatic.com/36876850/r/il/2df222/4340994603/il_794xN.4340994603_7iv0.jpg; 
https://i.etsystatic.com/36876850/r/il/57e308/4293607380/il_794xN.4293607380_7i6v.jpg; 
https://i.etsystatic.com/36876850/r/il/6cb592/4340994647/il_794xN.4340994647_ab3b.jpg; 
https://i.etsystatic.com/36876850/r/il/e948a7/4293607414/il_794xN.4293607414_kzj5.jpg; 
https://i.etsystatic.com/36876850/r/il/26c02d/4293607374/il_794xN.4293607374_eor4.jpg",2,140,,"Entire bat","Frame","Bat","Other bat spp."
"1320630301_2022-11-29",2022-11-29,"Etsy","seller_006","etsy_445",FALSE,FALSE,"https://www.etsy.com/listing/1320630301","D1b (Cm) REAL bat Skull Framed Display Taxidermy Oddities Curiosities Specimen display Educational Home Decor Curiosity Oddities Skull Bones",,"D1b This is a nice real bat skull displayed nicely in a silver frame. This is a table top frame with a Red Moss background that shows the skull nicely! This frame is approx. 4 3/4 x 3 1/2"" and would nice anywhere you care to display it. Wonderful piece for a Curiosity Cabinet as well!  Great addition to any collection! 
  
 species-Cynopterus minitus 
  Check us out!  Please check out our other displays, they make wonderful Christmas, Birthday, Anniversary and some even Man Cave displays!   
 We also specialize in Antique Victorian Style displays, insects, animals as well as many other handmade wonderful and unique items and displays!  I have lots of little items for your curiosity cabinets as well! 
  
 If you purchase a second item with your order  and send us a message with the order that says ""free gift"", We will include a free gift with your order.  All orders have to be for two different items or more to qualify.  Our way of saying Thank you for taking the time to look! 
  
 All displays will be carefully packed to the best of our ability to insure a safe and damage free arrival.  If free First class shipping is offered and chosen it does not include insurance.   If you want your item insured in case of damage in shipping please choose Priority Mail, that includes $100. worth of insurance.   Returns are excepted, please contact us ASAP if you would like to return the item. Return shipping to be paid by buyer.  Once the item is returned a refund will be issued minus a $8. restocking fee on each of these items ordered. There are no refunds on shipping charges.",,,"TRUE","FALSE","Frame","Skeleton",,"JC","species:Pteropodidae","https://i.etsystatic.com/7471781/r/il/a9520e/4231702312/il_794xN.4231702312_qk8i.jpg; 
https://i.etsystatic.com/7471781/r/il/1c4d5e/4231702200/il_794xN.4231702200_tq9v.jpg; 
https://i.etsystatic.com/7471781/r/il/9116c8/4279358085/il_794xN.4279358085_goy9.jpg; 
https://i.etsystatic.com/7471781/r/il/3011d3/4279358011/il_794xN.4279358011_oqpa.jpg; 
https://i.etsystatic.com/7471781/r/il/e63225/4231702264/il_794xN.4231702264_czjs.jpg; 
https://i.etsystatic.com/7471781/r/il/51d820/4279358097/il_794xN.4279358097_8z76.jpg",2,39.99,,"Skeleton","Frame","Bat","Other bat spp."
"1321060814_2022-11-29",2022-11-29,"Etsy","seller_036","etsy_446",FALSE,FALSE,"https://www.etsy.com/listing/1321060814","Taxidermy “Vampire” Bat with Ouija - Oddities and Curiosities - Ouija Decor - Gothic Home Decor",,"A real taxidermy bat with a black wood frame and a handmade background. This bat actually eats fruit, and is not of a “blood sucking” species. The use of “vampire” is purely aesthetic. Frame is about 8x10 inches! Ethically sourced! 
  
 CUSTOM - Item will be an exact replica of the one pictured, but the specimen (bat) may have slight variations. MAY NOT BE THE BAT IN THE PHOTOS.",,,"TRUE","TRUE","Frame","Entire_bat",,"JC",,"https://i.etsystatic.com/19879169/r/il/9e1170/4343249077/il_794xN.4343249077_ql9j.jpg; 
https://i.etsystatic.com/19879169/r/il/33ac10/4295860566/il_794xN.4295860566_q915.jpg; 
https://i.etsystatic.com/19879169/r/il/ee7cee/4343248841/il_794xN.4343248841_seoh.jpg; 
https://i.etsystatic.com/19879169/r/il/f16305/3571384974/il_794xN.3571384974_r11q.jpg",2,80,1,"Entire bat","Frame","Bat","K. picta"
"1321604619_2022-10-28",2022-10-28,"Etsy","seller_032","etsy_447",FALSE,FALSE,"https://www.etsy.com/listing/1321604619","Real Framed bat Rhinolophus Lepidus Refulgens bat art real bats Gothic bat oddities bats long winged bay vampire bat halloween bat art",,"This is a real framed bat called a Glossy Horseshoe Bat. This bats scientific name is Rhinolophus Lepidus Refulgens and this specific bat is from Indonisia. 
  
 This Rhinolophus Lepidus Refulgens has a wing span of 16.3cm and a total length of 7.8cm measured from the head to the tip of the tail. 
  
  
 This specimen can be hung on the wall via the attached bracket. 
  
 This bat has been placed into a 27.4mx22.4cmx3cm black frame that has real glass.",,,"TRUE","FALSE","Frame","Entire_bat",,"Joanna","Rhinolophus","https://i.etsystatic.com/24878768/r/il/9a3c5c/4282619779/il_794xN.4282619779_fvvp.jpg; 
https://i.etsystatic.com/24878768/r/il/e00dc7/4234969080/il_794xN.4234969080_7pxo.jpg; 
https://i.etsystatic.com/24878768/r/il/8d686b/4282619781/il_794xN.4282619781_tb25.jpg; 
https://i.etsystatic.com/24878768/r/il/94c6ae/4234969084/il_794xN.4234969084_fcdh.jpg; 
https://i.etsystatic.com/24878768/r/il/f753fc/4234969076/il_794xN.4234969076_ox6d.jpg; 
https://i.etsystatic.com/24878768/r/il/daf3bb/4234969082/il_794xN.4234969082_olsk.jpg; 
https://i.etsystatic.com/24878768/r/il/326973/4282619859/il_794xN.4282619859_drjg.jpg; 
https://i.etsystatic.com/24878768/r/il/e8d061/4234969152/il_794xN.4234969152_6hg2.jpg",1,68.7022222222222,,"Entire bat","Frame","Bat","Other bat spp."
"1321614877_2022-10-28",2022-10-28,"Etsy","seller_032","etsy_448",FALSE,FALSE,"https://www.etsy.com/listing/1321614877","Real Framed bat Rhinolophus Lepidus Refulgens bat art real bats Gothic bat oddities bats long winged bay vampire bat halloween bat art",,"This is a real framed bat called a Glossy Horseshoe Bat. This bats scientific name is Rhinolophus Lepidus Refulgens and this specific bat is from Indonisia. 
  
 This Rhinolophus Lepidus Refulgens has a wing span of 16.5cm and a total length of 8.3cm measured from the head to the tip of toes. 
  
  
 This specimen can be hung on the wall via the attached bracket. 
  
 This bat has been placed into a 27.4mx22.4cmx3cm black frame that has real glass.",,,"TRUE","FALSE","Frame","Entire_bat",,"Joanna","Rhinolophus","https://i.etsystatic.com/24878768/r/il/e55768/4282684291/il_794xN.4282684291_hp8p.jpg; 
https://i.etsystatic.com/24878768/r/il/cf29c4/4235033616/il_794xN.4235033616_bxnh.jpg; 
https://i.etsystatic.com/24878768/r/il/89135c/4282684107/il_794xN.4282684107_nr6h.jpg; 
https://i.etsystatic.com/24878768/r/il/b784e6/4282684099/il_794xN.4282684099_od5a.jpg; 
https://i.etsystatic.com/24878768/r/il/a00fe6/4235033618/il_794xN.4235033618_etx8.jpg",1,68.647,,"Entire bat","Frame","Bat","Other bat spp."
"1321618655_2022-10-28",2022-10-28,"Etsy","seller_032","etsy_449",FALSE,FALSE,"https://www.etsy.com/listing/1321618655","Real Framed bat Rhinolophus Lepidus Refulgens bat art real bats Gothic bat oddities bats long winged bay vampire bat halloween bat art",,"This is a real framed bat called a Glossy Horseshoe Bat. This bats scientific name is Rhinolophus Lepidus Refulgens and this specific bat is from Indonisia. 
  
 This Rhinolophus Lepidus Refulgens has a wing span of 16.6cm and a total length of 8.1cm measured from the head to the tip of toes. 
  
  
 This specimen can be hung on the wall via the attached bracket. 
  
 This bat has been placed into a 27.4mx22.4cmx3cm black frame that has real glass.",,,"TRUE","FALSE","Frame","Entire_bat",,"Joanna","Rhinolophus","https://i.etsystatic.com/24878768/r/il/3e69f5/4282708243/il_794xN.4282708243_o0bh.jpg; 
https://i.etsystatic.com/24878768/r/il/08b162/4235056248/il_794xN.4235056248_j0rp.jpg; 
https://i.etsystatic.com/24878768/r/il/efc965/4282707495/il_794xN.4282707495_lg2c.jpg; 
https://i.etsystatic.com/24878768/r/il/535ebe/4235056244/il_794xN.4235056244_54rj.jpg; 
https://i.etsystatic.com/24878768/r/il/8090ec/4282706387/il_794xN.4282706387_12pp.jpg; 
https://i.etsystatic.com/24878768/r/il/9d311f/4282706295/il_794xN.4282706295_hs9h.jpg; 
https://i.etsystatic.com/24878768/r/il/2c4c75/4235056190/il_794xN.4235056190_jla1.jpg",1,68.5866666666667,,"Entire bat","Frame","Bat","Other bat spp."
